,name,total_pop,median_income,state,county,county_name,state_name,prop_white,prop_black,prop_hisp,prop_no_internet,prop_ba,prop_services,pop_density,covid_cases,Testing_Rate,gov_party,election_diff,state_abbr,Apr-19,Mar-19,Feb-20,Mar-20
601,"Nueces County, Texas",360486,55048.0,48,355,Nueces,Texas,0.8993358965396715,0.03778232719162464,0.6337610891962517,0.06653517751036102,0.09006452400370611,0.054970234627697054,432.13428265,99.0,1369.5715136782471,Republican,0.015018437814280916,TX,3.5,4.2,4.2,5.5
602,"Colorado County, Texas",21022,49504.0,48,089,Colorado,Texas,0.7363238512035011,0.12677195319189422,0.29492912187232423,0.10508039197031681,0.09304538102939777,0.042098753686614025,22.094507175,10.0,1369.5715136782471,Republican,0.5095735933278516,TX,2.7,3.1,3.4,4.4
603,"San Patricio County, Texas",67046,55229.0,48,409,San,Texas,0.9235450287862065,0.01676460937266951,0.5739790591534171,0.09660531575336337,0.06508963994869195,0.03760105002535573,96.466002664,,1369.5715136782471,Republican,,TX,3.7,4.4,5,6.5
604,"San Patricio County, Texas",67046,55229.0,48,409,San,Texas,0.9235450287862065,0.01676460937266951,0.5739790591534171,0.09660531575336337,0.06508963994869195,0.03760105002535573,96.466002664,,1369.5715136782471,Republican,,TX,3.7,4.3,4.7,5.9
605,"San Patricio County, Texas",67046,55229.0,48,409,San,Texas,0.9235450287862065,0.01676460937266951,0.5739790591534171,0.09660531575336337,0.06508963994869195,0.03760105002535573,96.466002664,,1369.5715136782471,Republican,,TX,4.5,5.5,5.5,7.2
606,"San Patricio County, Texas",67046,55229.0,48,409,San,Texas,0.9235450287862065,0.01676460937266951,0.5739790591534171,0.09660531575336337,0.06508963994869195,0.03760105002535573,96.466002664,,1369.5715136782471,Republican,,TX,2.5,2.9,3.5,4.7
607,"Rains County, Texas",11473,49872.0,48,379,Rains,Texas,0.9040355617536826,0.028065893837705917,0.08881722304541097,0.087248322147651,0.058136494378105114,0.025625381330079317,52.991239719,2.0,1369.5715136782471,Republican,0.7104871303977878,TX,2.5,3.1,2.9,3.9
608,"Randall County, Texas",132475,67397.0,48,381,Randall,Texas,0.8945234949990565,0.0294621626722023,0.20892998678996036,0.03951688997924137,0.14313644083789395,0.05087752406114361,149.43212312,213.0,1369.5715136782471,Republican,0.6462572507135623,TX,2,2.5,2.5,3.3
609,"Real County, Texas",3389,34813.0,48,385,Real,Texas,0.9899675420478017,0.0014753614635585719,0.19828858070227207,0.12776630274417233,0.10534080849808203,0.07376807317792859,4.9745495011,,1369.5715136782471,Republican,0.6662700773349197,TX,3.3,4.2,4.8,6.6
610,"San Saba County, Texas",5962,44698.0,48,411,San,Texas,0.8564240187856424,0.023985239852398525,0.3002348205300235,0.09074136195907413,0.07564575645756458,0.022811137202281114,5.3324499566,,1369.5715136782471,Republican,,TX,3.7,4.4,5,6.5
611,"San Saba County, Texas",5962,44698.0,48,411,San,Texas,0.8564240187856424,0.023985239852398525,0.3002348205300235,0.09074136195907413,0.07564575645756458,0.022811137202281114,5.3324499566,,1369.5715136782471,Republican,,TX,3.7,4.3,4.7,5.9
612,"San Saba County, Texas",5962,44698.0,48,411,San,Texas,0.8564240187856424,0.023985239852398525,0.3002348205300235,0.09074136195907413,0.07564575645756458,0.022811137202281114,5.3324499566,,1369.5715136782471,Republican,,TX,4.5,5.5,5.5,7.2
613,"San Saba County, Texas",5962,44698.0,48,411,San,Texas,0.8564240187856424,0.023985239852398525,0.3002348205300235,0.09074136195907413,0.07564575645756458,0.022811137202281114,5.3324499566,,1369.5715136782471,Republican,,TX,2.5,2.9,3.5,4.7
614,"Schleicher County, Texas",3061,55677.0,48,413,Schleicher,Texas,0.6112381574648807,0.004246978111728194,0.5236850702384842,0.10225416530545574,0.0839594903626266,0.010454099967330937,2.2088418025,,1369.5715136782471,Republican,0.5788479697828139,TX,2.1,2.6,3,4.4
615,"Sterling County, Texas",1141,59286.0,48,431,Sterling,Texas,0.908851884312007,0.0026292725679228747,0.45223488168273446,0.07800175284837861,0.06222611744084137,0.017528483786152498,1.4196771928,,1369.5715136782471,Republican,0.7567140600315956,TX,3.1,2.7,3.3,4.5
616,"Zavala County, Texas",12131,30988.0,48,507,Zavala,Texas,0.9363613881790455,0.0049460061000741904,0.9374330228340615,0.12348528563185228,0.03305580743549584,0.039732915670595996,9.2361139279,1.0,1369.5715136782471,Republican,-0.571849234393404,TX,7.1,8.2,9,11.3
617,"Calhoun County, Texas",21807,55469.0,48,057,Calhoun,Texas,0.8665107534277984,0.025725684413261795,0.4844316045306553,0.0730499380932728,0.06708854954831017,0.02462512037419177,42.540133425,30.0,1369.5715136782471,Republican,0.36180904522613067,TX,2.6,3,3.3,4.2
618,"Carson County, Texas",6032,70087.0,48,065,Carson,Texas,0.9471153846153846,0.01293103448275862,0.09946949602122016,0.07625994694960213,0.1261604774535809,0.025198938992042442,6.5255081179,2.0,1369.5715136782471,Republican,0.7999325236167342,TX,2.3,2.8,2.9,3.6
619,"Foard County, Texas",1408,46354.0,48,155,Foard,Texas,0.8607954545454546,0.01775568181818182,0.20454545454545456,0.09303977272727272,0.09517045454545454,0.018465909090909092,1.7035858386,,1369.5715136782471,Republican,0.5263157894736843,TX,2.4,2.7,2.9,3.6
620,"Freestone County, Texas",19709,48731.0,48,161,Freestone,Texas,0.810036024151403,0.15870921913846467,0.15140291237505707,0.10193312699781826,0.06809071997564564,0.03658227205845045,22.567287284,3.0,1369.5715136782471,Republican,0.592790213430505,TX,4.1,4.8,5.1,6.8
621,"Goliad County, Texas",7531,60492.0,48,175,Goliad,Texas,0.7856858318948347,0.05125481343779047,0.3583853405922188,0.10237684238480946,0.08564599654760324,0.028814234497410704,8.9012921519,7.0,1369.5715136782471,Republican,0.44417475728155337,TX,2.9,3.3,3.8,5.2
622,"Hamilton County, Texas",8269,47500.0,48,193,Hamilton,Texas,0.9487241504414077,0.005079211512879429,0.12323134599105091,0.10835651227476116,0.10920304752690772,0.031200870721973636,10.149362378,5.0,1369.5715136782471,Republican,0.7129834254143645,TX,2.5,3.1,3.3,4.3
623,"Hardeman County, Texas",3952,42238.0,48,197,Hardeman,Texas,0.8631072874493927,0.0708502024291498,0.215334008097166,0.12322874493927126,0.07135627530364372,0.034919028340080975,5.6422384975,,1369.5715136782471,Republican,0.6331791143423662,TX,2.6,3.4,2.9,3.9
624,"Mitchell County, Texas",8558,49670.0,48,335,Mitchell,Texas,0.7892030848329049,0.10995559710212667,0.3950689413414349,0.07899041832203786,0.06613694788501986,0.011801822855807432,8.9398459789,1.0,1369.5715136782471,Republican,0.6493624772313298,TX,2.9,3.5,3.2,4.2
625,"Briscoe County, Texas",1546,42647.0,48,045,Briscoe,Texas,0.8531694695989651,0.02457956015523933,0.352522639068564,0.08602846054333764,0.11772315653298836,0.022639068564036222,1.684443091,,1369.5715136782471,Republican,0.7255434782608696,TX,3,3.9,3.9,5
626,"Lavaca County, Texas",19941,53021.0,48,285,Lavaca,Texas,0.7850157965999699,0.06469083797201745,0.18524647710746703,0.0937766410912191,0.0880597763402036,0.02392056566872273,20.738175448,6.0,1369.5715136782471,Republican,0.7131970904052649,TX,2.6,3.1,2.9,4
627,"Terry County, Texas",12615,44975.0,48,445,Terry,Texas,0.890210067380103,0.05073325406262386,0.5437177962742766,0.08608799048751486,0.05263575108997225,0.030757035275465715,13.823645177,11.0,1369.5715136782471,Republican,0.50849478390462,TX,3.3,3.7,3.5,4.9
628,"Jeff Davis County, Texas",2234,53194.0,48,243,Jeff,Texas,0.9471799462846912,0.008057296329453895,0.3254252461951656,0.09623992837958818,0.12220232766338407,0.05863921217547001,0.994455533,,1369.5715136782471,Republican,,TX,2.3,2.9,3.2,4.2
629,"Webb County, Texas",272053,42293.0,48,479,Webb,Texas,0.9542956703289432,0.00429328108861141,0.9549499546044337,0.09059631762928547,0.07169191297283985,0.035213726737069614,82.079975162,358.0,1369.5715136782471,Republican,-0.5159476320182761,TX,3.2,3.7,3.9,5.2
630,"Jim Hogg County, Texas",5282,32049.0,48,247,Jim,Texas,0.988640666414237,0.0007572889057175312,0.9257856872396819,0.15240439227565317,0.051495645588792126,0.03294206739871261,4.6190144259,,1369.5715136782471,Republican,,TX,4.2,5.1,4.7,5.9
631,"Jim Hogg County, Texas",5282,32049.0,48,247,Jim,Texas,0.988640666414237,0.0007572889057175312,0.9257856872396819,0.15240439227565317,0.051495645588792126,0.03294206739871261,4.6190144259,,1369.5715136782471,Republican,,TX,3.9,4.7,5.2,7.4
632,"Montgomery County, Texas",554445,77416.0,48,339,Montgomery,Texas,0.8646863079295511,0.04721478234991749,0.23653743833924015,0.033444255065876685,0.1491762032302573,0.03854485115746377,566.76783983,602.0,1369.5715136782471,Republican,0.5105701943000117,TX,2.9,3.4,3.5,4.7
633,"Dallam County, Texas",7243,51250.0,48,111,Dallam,Texas,0.9164710755211929,0.00869805329283446,0.45008974181968797,0.08090570205715863,0.06185282341571172,0.10976114869529201,4.789996958,10.0,1369.5715136782471,Republican,0.6729274611398963,TX,1.6,1.9,2.1,2.8
634,"Armstrong County, Texas",1916,66563.0,48,011,Armstrong,Texas,0.9551148225469729,0.0036534446764091857,0.06837160751565761,0.07411273486430063,0.11899791231732777,0.029227557411273485,2.0811583425,2.0,1369.5715136782471,Republican,0.8364348677766895,TX,2.3,2.8,3.1,3.8
635,"Castro County, Texas",7787,45000.0,48,069,Castro,Texas,0.9090792346218056,0.008989341209708488,0.6424810581738796,0.08398613073070502,0.055733915500192625,0.008347245409015025,8.5695651611,13.0,1369.5715136782471,Republican,0.44466700050075114,TX,2.7,2.9,2.8,3.7
636,"Kleberg County, Texas",31425,42021.0,48,273,Kleberg,Texas,0.8770087509944312,0.03261734287987271,0.727096260938743,0.07185361972951472,0.09536992840095465,0.04416865552903739,35.321436074,9.0,1369.5715136782471,Republican,-0.03669049621530701,TX,3.6,4.1,4.5,6
637,"Willacy County, Texas",21754,29944.0,48,489,Willacy,Texas,0.9601912291992277,0.006711409395973154,0.8812172474027765,0.10370506573503724,0.04757745701939873,0.031074744874505837,36.4296297,13.0,1369.5715136782471,Republican,-0.3680078508341511,TX,7.9,8.1,8.2,10.3
638,"Crosby County, Texas",5861,37899.0,48,107,Crosby,Texas,0.8928510493089916,0.04094864357618154,0.5563896945913667,0.10373656372632657,0.0631291588466132,0.033953250298583856,6.4196948802,2.0,1369.5715136782471,Republican,0.41261574074074076,TX,3.2,3.9,3.6,4.5
639,"Fisher County, Texas",3883,46827.0,48,151,Fisher,Texas,0.8928663404584084,0.02935874323976307,0.305176409992274,0.12155549832603657,0.1006953386556786,0.025495750708215296,4.2705334689,,1369.5715136782471,Republican,0.4985540775014459,TX,2.3,2.9,2.7,3.7
640,"Duval County, Texas",11355,37382.0,48,131,Duval,Texas,0.8704535446939674,0.016820783795684722,0.8925583443416997,0.12435050638485248,0.035843240863055924,0.019110523998238663,6.2515438041,2.0,1369.5715136782471,Republican,-0.35196737044145876,TX,3.7,4.5,5.2,6.8
641,"Blanco County, Texas",11279,63071.0,48,031,Blanco,Texas,0.9017643408103555,0.005142299849277418,0.19265892366344534,0.056387977657593756,0.12509974288500753,0.038389928185122796,16.499122829,6.0,1369.5715136782471,Republican,0.52207563764292,TX,2.1,2.6,2.4,3.1
642,"Jasper County, Texas",35504,46088.0,48,241,Jasper,Texas,0.7791234790446147,0.1647420009013069,0.06647138350608382,0.11359283461018477,0.050388688598467776,0.022673501577287068,38.216381191,22.0,1369.5715136782471,Republican,0.5975855130784709,TX,5.2,6,6.7,8.8
643,"Kinney County, Texas",3675,31468.0,48,271,Kinney,Texas,0.9673469387755103,0.0008163265306122449,0.6250340136054422,0.1292517006802721,0.06095238095238095,0.026938775510204082,2.7697413222,,1369.5715136782471,Republican,0.33426573426573425,TX,3.4,4.1,4.6,5.6
644,"Deaf Smith County, Texas",18899,51841.0,48,117,Deaf,Texas,0.8938568178210488,0.01026509339118472,0.7227366527329488,0.07206730514842055,0.05333615535213503,0.031747711519127995,12.533221926,,1369.5715136782471,Republican,,TX,2.4,2.8,2.8,3.6
645,"Galveston County, Texas",327089,69369.0,48,167,Galveston,Texas,0.7816282418546634,0.1261583238812678,0.24276573042810978,0.04998333786828661,0.13242573122300047,0.04740911495036519,891.6788336,572.0,1369.5715136782471,Republican,0.24490044994833327,TX,3.4,3.9,4,5.3
646,"La Salle County, Texas",7409,51792.0,48,283,La,Texas,0.7778377648805507,0.013767040086381428,0.8238628694830611,0.1156701309218518,0.06262653529491159,0.04589013362127143,5.0655675754,,1369.5715136782471,Republican,,TX,1.9,2.4,3.1,4
647,"Roberts County, Texas",885,73854.0,48,393,Roberts,Texas,0.9536723163841808,0.0,0.13898305084745763,0.05536723163841808,0.12655367231638417,0.013559322033898305,0.9772116596,2.0,1369.5715136782471,Republican,0.9097472924187726,TX,3.2,3.1,2.9,4.5
648,"Tyler County, Texas",21496,43936.0,48,457,Tyler,Texas,0.8401563081503536,0.11397469296613323,0.07540937848902121,0.08922590249348716,0.06540751767770749,0.014095645701525866,23.470616085,6.0,1369.5715136782471,Republican,0.6706586826347305,TX,4.7,5.4,5.9,7.8
649,"Wheeler County, Texas",5482,49352.0,48,483,Wheeler,Texas,0.8792411528639182,0.029186428310835462,0.26413717621306093,0.08299890550893835,0.08628237869390733,0.057825611090842756,5.6761831432,7.0,1369.5715136782471,Republican,0.820901994796184,TX,2.6,2.9,3.2,4.4
650,"Bowie County, Texas",93858,47505.0,48,037,Bowie,Texas,0.6886999509897931,0.24570095250271687,0.07562488013808093,0.09861705981376122,0.09161712374011804,0.03521276822433889,106.5805992,70.0,1369.5715136782471,Republican,0.46488642275013004,TX,3.8,4.6,4.3,5.4
651,"Brewster County, Texas",9216,43894.0,48,043,Brewster,Texas,0.9227430555555556,0.0022786458333333335,0.4447699652777778,0.07356770833333333,0.1840277777777778,0.05783420138888889,1.4986022607,,1369.5715136782471,Republican,0.047977422389463786,TX,2.5,2.9,2.9,3.9
652,"Kent County, Texas",749,45926.0,48,263,Kent,Texas,0.8851802403204272,0.010680907877169559,0.1628838451268358,0.1054739652870494,0.09212283044058744,0.0,0.8044259845,,1369.5715136782471,Republican,0.6935483870967741,TX,1.9,2.2,3.1,4.9
653,"Smith County, Texas",225015,53511.0,48,423,Smith,Texas,0.7683221118592094,0.17474835010999268,0.19277381507899474,0.05884052174299491,0.113276892651601,0.04186387574161723,249.84026414,142.0,1369.5715136782471,Republican,0.409392789373814,TX,2.8,3.4,3.5,4.5
654,"Smith County, Texas",225015,53511.0,48,423,Smith,Texas,0.7683221118592094,0.17474835010999268,0.19277381507899474,0.05884052174299491,0.113276892651601,0.04186387574161723,249.84026414,142.0,1369.5715136782471,Republican,0.4321206115515289,TX,2.8,3.4,3.5,4.5
655,"Crockett County, Texas",3633,51152.0,48,105,Crockett,Texas,0.4183870079823837,0.008808147536471236,0.6347371318469585,0.0853289292595651,0.06963941646022571,0.028901734104046242,1.2463827465,,1369.5715136782471,Republican,0.43584229390681,TX,2.1,2.6,4.2,5.7
656,"Hardin County, Texas",56379,59105.0,48,199,Hardin,Texas,0.9164759928342113,0.05684740772273364,0.05572997037904184,0.07250926763511237,0.07234963372887068,0.03270721367885206,64.235132595,99.0,1369.5715136782471,Republican,0.738630377524144,TX,3.8,4.5,4.4,6.2
657,"Howard County, Texas",36667,51528.0,48,227,Howard,Texas,0.8230834265143044,0.06237216025308861,0.4198325469768457,0.07194480050181362,0.05939946000490905,0.0334360596721848,40.474405677,4.0,1369.5715136782471,Republican,0.5579502464748366,TX,2.6,3.2,3.2,4.3
658,"Leon County, Texas",17098,44818.0,48,289,Leon,Texas,0.8880570826997309,0.07187975201777985,0.14370101766288454,0.08632588606854603,0.08363551292548836,0.029711077318984678,16.092715913,5.0,1369.5715136782471,Republican,0.7369270063180535,TX,3.4,4.2,4.7,6.1
659,"Montague County, Texas",19409,51774.0,48,337,Montague,Texas,0.9479107630480705,0.006182698748003503,0.10876397547529497,0.11247359472409707,0.07001906332113968,0.03287134834355196,21.050467191,6.0,1369.5715136782471,Republican,0.7718503021850303,TX,2.5,3,3.2,4.3
660,"Panola County, Texas",23440,51569.0,48,365,Panola,Texas,0.8098549488054607,0.1716296928327645,0.08587883959044369,0.10324232081911262,0.0708617747440273,0.02939419795221843,28.530035326,107.0,1369.5715136782471,Republican,0.6346006144393241,TX,3.2,4,4.5,5.9
661,"Millard County, Utah",12733,60445.0,49,027,Millard,Utah,0.8810963637791566,0.0003926804366606456,0.1305269771459986,0.048535301971255794,0.10272520223042488,0.04445142542998508,1.9691178791,,3785.9548997481397,Republican,0.6541396413582602,UT,2.8,3.2,3,3.8
662,"Washington County, Utah",160537,56877.0,49,053,Washington,Utah,0.9091237534026424,0.007038875773186243,0.10237515339143001,0.03718768881939989,0.10823673047334882,0.049589814186137775,70.732991641,,3785.9548997481397,Republican,0.5222794248180366,UT,2.9,3.3,3.4,4.2
663,"Kane County, Utah",7350,48269.0,49,025,Kane,Utah,0.9315646258503402,0.003945578231292517,0.04653061224489796,0.0527891156462585,0.10952380952380952,0.06693877551020408,1.93210629,,3785.9548997481397,Republican,0.43480741797432243,UT,3,3.9,3.8,4.8
664,"Grand County, Utah",9616,48673.0,49,019,Grand,Utah,0.9289725457570716,0.005303660565723793,0.10399334442595674,0.03306988352745424,0.12177620632279534,0.19353161397670549,2.6585030724,,3785.9548997481397,Republican,0.0033090668431502435,UT,2.9,4.4,8,6.6
665,"Rich County, Utah",2350,49886.0,49,033,Rich,Utah,0.971063829787234,0.0,0.10893617021276596,0.025106382978723404,0.08978723404255319,0.014042553191489362,2.3949142955,,3785.9548997481397,Republican,0.6248872858431018,UT,3.5,4.4,5,5.5
666,"Wasatch County, Utah",30523,77449.0,49,051,Wasatch,Utah,0.9488582380499951,0.003112407037316122,0.13373521606657274,0.023359433869541,0.1674147364282672,0.08967008485404449,28.240808806,148.0,3785.9548997481397,Republican,0.25181518151815185,UT,2.9,3.1,2.8,3.9
667,"Box Elder County, Utah",53001,59937.0,49,003,Box,Utah,0.9313975208014943,0.005716873266542141,0.09267749665100658,0.042961453557480045,0.09954529159827173,0.02926359880002264,9.5638519061,,3785.9548997481397,Republican,,UT,2.6,3.1,2.9,3.8
668,"Iron County, Utah",49691,46809.0,49,021,Iron,Utah,0.9104666841077861,0.005312833309854903,0.0858304320701938,0.036747097059829745,0.106900645992232,0.05610673965104345,16.010193409,,3785.9548997481397,Republican,0.5160870057777274,UT,2.9,3.4,3.1,4
669,"Sevier County, Utah",21118,53020.0,49,041,Sevier,Utah,0.9438393787290463,0.00705559238564258,0.05095179467752628,0.05298797234586609,0.06724121602424472,0.03911355241973672,11.274404111,,3785.9548997481397,Republican,0.69852091518373,UT,3.1,3.9,3.8,4.9
670,"Weber County, Utah",247731,64636.0,49,057,Weber,Utah,0.890671736682127,0.010898918585078169,0.18178588872607787,0.040939567514764,0.10072215427217425,0.03270886566477348,444.86214293,,3785.9548997481397,Republican,0.2011312456637543,UT,2.9,3.4,3.2,4.2
671,"Duchesne County, Utah",20219,63919.0,49,013,Duchesne,Utah,0.8966318809041001,0.004500717147237747,0.08215045254463624,0.04861763687620555,0.05930065779712152,0.021069291260695386,6.1705953344,,3785.9548997481397,Republican,0.721405934889081,UT,4.1,4.5,4.9,6.7
672,"San Juan County, Utah",15281,44680.0,49,037,San,Utah,0.48275636411229633,0.0023558667626464237,0.05647536156010732,0.11340880832406257,0.06727308422223677,0.04574307964138473,1.9756313978,,3785.9548997481397,Republican,,UT,4.7,6.4,7.4,8.8
